board,job_id,url,title,company,location,country,salary,currency,degree_required,eu_passport_required,contract_length,start_date,apply_email,apply_url,posted_date,description,raw
anesl,20170926083910163,https://cafe.anesl.com/jobdetail.aspx?id=20170926083910163,"Chemistry,Physics,Mathematics,Biology,Economic Teachers needed at International School, Suzhou",,"Suzhou, Jiangsu",China,23000-35000,RMB,Masters,,10 months,Anytime,hr@anesl.com,,2024/5/10,,"Position ID: JS7871
Employer’s Type: Private International School
Job’s Type: Teaching Job
Location: Suzhou Jiangsu
Start Date: From: Anytime At least 10 Months
Vacancy: 8
Update: 2024/5/10
Labels of this Job: Tourist City Provide Residence Permit,Work Visa and Work Permit for Education Nationality Unrequired
Special Note: Probation period: 30 days
Degree: Only Masters/ Post Graduate or Above
Age: Only From: 20 To: 55 years old
Work Experience: Only at least 2 years
Nationality: Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Statements: Only need Economics, Chemistry and Mathematics teachers for March, 2019
Salary/M: From RMB: 23000 To RMB: 35000
Period/week: Teaching hours: 20 Office working Hours: 20
Student’s age: from: 12 to: 19 years old
Course: Physics Chemistry Mathematical Economics Biology A-Leve
Course Statements: All courses are prepared for CIE(Cambridge International Examinations). Candidates who has no related teaching experience will feel labored to teach those subjects. We won't suggest to apply this position.
Airfare: RMB 10000 /Year
Travel Allowance: RMB Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 1360 /Year
Allowance Apartment: Private Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20181221175043855,https://cafe.anesl.com/jobdetail.aspx?id=20181221175043855,Cambridge English Teachers needed at International School in Suzhou,,Suzhou Jiangsu,China,23000-35000,RMB,Masters,,,Anytime,hr@anesl.com,,2024/5/10,,"Position ID: JS7872
Employer’s Type: Private International School
Job’s Type: Teaching Job
Location: Suzhou Jiangsu
Start Date: From: Anytime At least 10 Months
Vacancy: 1
Update: 2024/5/10
Labels of this Job: Tourist City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days
Degree: Only Masters/ Post Graduate or Above
Age: Only From: 25 To: 55 years old
Work Experience: Only at least 2 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 23000 To RMB: 35000
Period/week: Teaching hours: 20 Office working Hours: 20
Student’s age: from: 6 to: 12 years old
Course: Other1
Course Statements: Cambridge English for elementary students
Airfare: RMB 10000 /Year
Travel Allowance: RMB Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 2000 /Year
Medical/Insurance Allowance: Provided from school
Allowance Apartment: Private Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Statements: Free private apartment provided in campus. Teachers should pay foe their own water and electricity bills
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20240429064104162,https://cafe.anesl.com/jobdetail.aspx?id=20240429064104162,"Software Engineering, Ai Robotics, Microelectronics Lecturers needed at Shenzhen, Guangdong",Public University,"Shenzhen, Guangdong",China,15000-50000,RMB,Master,,,Anytime,hr@anesl.com,,2024/4/29,,"Position ID: GD0702
Employer’s Type: Public University
Job’s Type: Teaching Job
Location: Shenzhen Guangdong
Start Date: From: Anytime At least 6 Months
Vacancy: 5
Update: 2024/4/29
Labels of this Job: International Metropolis City Coastal City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days
Degree: Only Masters/ Post Graduate or Above
Age: Only From: 20 To: 60 years old
Work Experience: Only at least 2 years
Nationality: Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 15000 To RMB: 50000
Period/week: Teaching hours: 18 Office working Hours: 5
Student’s age: from: 18 to: 25 years old
Airfare: RMB 8000 /Year
Travel Allowance: RMB 2000 Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 1360 /Year
Allowance Apartment: Private Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20150317132200698,https://cafe.anesl.com/jobdetail.aspx?id=20150317132200698,"Kindergarten Montessori Teachers needed at Changning District,Shanghai",,"Changning District, Shanghai",China,25000-30000,RMB,Bachelor,,10 months,Anytime,hr@anesl.com,,2024/4/26,,"Position ID: SH8811
Employer’s Type: Public Kindergarten
Job’s Type: Teaching Job
Location: Changning District Shanghai
Start Date: From: Anytime At least 10 Months
Vacancy: 3
Update: 2024/4/26
Labels of this Job: Tourist City International Metropolis City Ancient City of Culture Famous Universities/Schools Coastal City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days
Degree: Only Bachelors/ Degree or Above
Age: Only From: 25 To: 45 years old
Work Experience: Only at least 2 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,
Specialty: Montessori
Gender: Unrequired
Salary/M: From RMB: 25000 To RMB: 30000
Period/week: Teaching hours: 20 Office working Hours: 20
Student’s age: from: 3 to: 6 years old
Airfare: RMB /Year
Airfare Statements: Round way
Travel Allowance: RMB 12000 Year
Telephone Allowance: RMB 600 /Year
Medical/Insurance: RMB 1368 /Year
Allowance Apartment: Private Apartment
Statements: Housing allowance of 7000 yuan a month
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20220817144231122,https://cafe.anesl.com/jobdetail.aspx?id=20220817144231122,"University Economics Finance Acconuting and Business English Professor needed. Jinan, Shandong",,"Jinan, Shandong",China,15000-40000,RMB,Masters,,,Anytime,hr@anesl.com,,2022/9/5,,"Position ID: SD2153
Employer’s Type: Public University
Job’s Type: Teaching Job
Location: Jinan Shandong
Start Date: From: Anytime At least 6 Months
Vacancy: 5
Update: 2022/9/5
Labels of this Job: Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days
Degree: Only Masters/ Post Graduate or Above
Age: Only From: 20 To: 60 years old
Work Experience: Only at least 3 years
Nationality: Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 15000 To RMB: 40000
Period/week: Teaching hours: 18 Office working Hours: 5
Student’s age: from: 0 to: 0 years old
Course: Economics
Course Statements: Economics Finance Acconuting and Business English
Airfare: RMB /Year
Travel Allowance: RMB Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 1360 /Year
Allowance Apartment: Private Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20191211191420756,https://cafe.anesl.com/jobdetail.aspx?id=20191211191420756,"USD80,000-120,000/Year, University ACCA and CIMA Professors needed at Shanghai",,"Songjiang District, Shanghai",China,50000-80000,RMB,PhD,,,Anytime,hr@anesl.com,,2021/4/11,,"Position ID: SH2238
Employer’s Type: Public University
Job’s Type: Teaching Job
Location: SongjiangDistrict Shanghai
Start Date: From: Anytime At least 6 Months
Vacancy: 3
Update: 2021/4/11
Labels of this Job: Tourist City International Metropolis City Famous Universities/Schools Coastal City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 90 days Sometime in the evening or weekend need to work.
Degree: Only PhD/Doctorate or Above
Age: Only From: 20 To: 60 years old
Work Experience: Only at least 10 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 50000 To RMB: 80000
Period/week: Teaching hours: 18 Office working Hours: 0
Student’s age: from: 18 to: 25 years old
Course Statements: Course: ACCA Management Accounting,ACCA Financial Accounting,ACCA Performance Management,ACCA Taxation, ACCA Financial Reporting, ACCA Financial Management,ACCA Audit and Assurance、ACCA SBL,ACCA SBR, ACCA Advanced Financial Management,ACCA Advanced Performance Management,ACCA Advanced Taxation, ACCA Advanced Audit and Assurance, CIMA BA2, CIMA BA3,CIMA EI,CIMA E2,CIMA E3,CIMA FI,CIMA F2,CIMA F3,CIMA P1,CIMA P2, CIMA Operational level Case Study, CIMA Management level Case Study, CIMA Strategic level Case Study.
Airfare: RMB /Year
Travel Allowance: RMB Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 1360 /Year
Allowance Apartment: Private Apartment
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,2021030522531940687,https://cafe.anesl.com/jobdetail.aspx?id=2021030522531940687,"Training Center, English teachers needed at chaoyang district, Beijing",,Wangjing Chaoyang District Beijing,China,20000-30000,RMB,Bachelor,,12 months,Anytime,hr@anesl.com,,2021/3/6,,"Position ID: BJ6181
Employer’s Type: Private Training Center
Job’s Type: Teaching Job
Location: Wangjing Chaoyang District Beijing
Start Date: From: Anytime At least 12 Months
Vacancy: 3
Update: 2021/3/6
Labels of this Job: Tourist City International Metropolis City Ancient City of Culture Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days Sometime in the evening or weekend need to work.
Degree: Only Bachelors/ Degree or Above
Age: From: 20 To: 50 years old
Work Experience: at least 2 years
Nationality: Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 20000 To RMB: 30000
Period/week: Teaching hours: 70 Office working Hours: 40
Student’s age: from: 3 to: 12 years old
Course: Llistening, Speaking, Reading and Writing American and British Culture Other1
Airfare: None /Year
Travel Allowance: None Year
Telephone Allowance: None /Year
Medical/Insurance: RMB 0 /Year
Allowance Apartment: Private Apartment
Statements: All national holidays provided.
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,2021020816042347043,https://cafe.anesl.com/jobdetail.aspx?id=2021020816042347043,International kindergarten in Beijing  needs foreign teachers,,qingnian road Chaoyang District Beijing,China,18000-30000,RMB,Bachelor,,10 months,Anytime,hr@anesl.com,,2021/2/19,,"Position ID: BJ6288
Employer’s Type: Private Kindergarten
Job’s Type: Teaching Job
Location: qingnian road Chaoyang District Beijing
Start Date: From: Anytime At least 10 Months
Vacancy: 3
Update: 2021/2/19
Labels of this Job: Tourist City International Metropolis City Low consumption City Provide Residence Permit,Work Visa and Work Permit for Education
Degree: Bachelors/ Degree or Above
Age: From: 20 To: 60 years old
Work Experience: at least 1 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 18000 To RMB: 30000
Period/week: Teaching hours: 20 Office working Hours: 20
Student’s age: from: 2 to: 6 years old
Course: Llistening, Speaking, Reading and Writing American and British Culture Other2
Airfare: RMB 10000 /Year
Travel Allowance: RMB 2200 Year
Telephone Allowance: None /Year
Medical/Insurance: RMB 0 /Year
Allowance Apartment: Share Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,2020090918441113017,https://cafe.anesl.com/jobdetail.aspx?id=2020090918441113017,"Primary School ESL teacher needed at Suqian, Jiangsu",,"Suqian, Jiangsu",China,15000-30000,RMB,Bachelor,,24 months,Anytime,hr@anesl.com,,2020/9/17,,"Position ID: JS7129
Employer’s Type: Private Elementary School
Job’s Type: Teaching Job
Location: Suqian Jiangsu
Start Date: From: Anytime At least 24 Months
Vacancy: 1
Update: 2020/9/17
Labels of this Job: Ancient City of Culture Small City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 60 days
Degree: Only Bachelors/ Degree or Above
Age: From: 20 To: 50 years old
Work Experience: at least 2 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 15000 To RMB: 30000
Period/week: Teaching hours: 24 Office working Hours: 8
Student’s age: from: 6 to: 12 years old
Course: Llistening, Speaking, Reading and Writing
Airfare: RMB 12000 /Year
Travel Allowance: None 12000 Year
Telephone Allowance: None /Year
Medical/Insurance: RMB 15000 /Year
Allowance Apartment: Private Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Statements: Free meals at school; Settlement Allowance is for 5000RMB; Tuition Waiver is for one child* per full-time teacher
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,2019111605492678870,https://cafe.anesl.com/jobdetail.aspx?id=2019111605492678870,"English Teachers needed at Tangshan, Hebei",,"City center Tangshan, Hebei",China,15000-30000,RMB,Bachelor,,10 months,Anytime,hr@anesl.com,,2019/11/16,,"Position ID: HEB5892
Employer’s Type: Private Training Center
Job’s Type: Teaching Job
Location: City center Tangshan Hebei
Start Date: From: Anytime At least 10 Months
Vacancy: 3
Update: 2019/11/16
Labels of this Job: Ancient City of Culture Low consumption City Coastal City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Sometime in the evening or weekend need to work.
Degree: Only Bachelors/ Degree or Above
Age: From: 20 To: 60 years old
Work Experience: at least 2 years
Nationality: United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,Central African Rep.,
Specialty: Unrequired
Gender: Unrequired
Statements: Native speaker, Two years of related working experience is needed if you do not have any English teaching certificate.
Salary/M: From RMB: 15000 To RMB: 30000
Period/week: Teaching hours: 20 Office working Hours: 30
Student’s age: from: 3 to: 8 years old
Course: Llistening, Speaking, Reading and Writing
Airfare: RMB 5000 /Year
Travel Allowance: None Year
Telephone Allowance: None /Year
Medical/Insurance: RMB 0 /Year
Allowance Apartment: Private Apartment
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20191025074334055,https://cafe.anesl.com/jobdetail.aspx?id=20191025074334055,"English Teachers needed at Tangshan, Hebei",,"Tangshan, Hebei",China,12000-30000,RMB,Bachelor,,,Anytime,hr@anesl.com,,2019/10/25,,"Position ID: HEB5891
Employer’s Type: Private Training Center
Job’s Type: Teaching Job
Location: Tangshan Hebei
Start Date: From: Anytime At least 6 Months
Vacancy: 5
Update: 2019/10/25
Labels of this Job: Low consumption City Small City
Special Note: Probation period: 30 days
Degree: Only Bachelors/ Degree or Above
Age: Only From: 20 To: 60 years old
Work Experience: Only at least 2 years
Nationality: Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 12000 To RMB: 30000
Period/week: Teaching hours: 20 Office working Hours: 5
Student’s age: from: 6 to: 12 years old
Airfare: RMB /Year
Travel Allowance: RMB Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 0 /Year
Allowance Apartment: Private Apartment
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20160824161501789,https://cafe.anesl.com/jobdetail.aspx?id=20160824161501789,"Kindergarten English Teachers needed in Suzhou,Jiangsu",,"Suzhou, Jiangsu",China,20000-30000,RMB,Bachelor,,10 months,Anytime,hr@anesl.com,,2019/7/29,,"Position ID: JS1391
Employer’s Type: Private Kindergarten
Job’s Type: Teaching Job
Location: Suzhou Jiangsu
Start Date: From: Anytime At least 10 Months
Vacancy: 5
Update: 2019/7/29
Labels of this Job: Tourist City Ancient City of Culture Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days
Degree: Only Bachelors/ Degree or Above
Age: Only From: 20 To: 50 years old
Work Experience: Only at least 2 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,
Specialty: Unrequired
Gender: Unrequired
Statements: The salary is after tax.There will be other subsidy based on teachers' experience
Salary/M: From RMB: 20000 To RMB: 30000
Period/week: Teaching hours: 40 Office working Hours: 0
Student’s age: from: 3 to: 6 years old
Course: Llistening, Speaking, Reading and Writing
Airfare: RMB 8000 /Year
Airfare Statements: Reimbursed economy class airfare
Paid Holiday and Travel: 46 days paid holiday each year
Travel Allowance: RMB 2000 Year
Telephone Allowance: None /Year
Medical/Insurance: RMB 8000 /Year
Allowance Apartment: Private Apartment
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,2014110423125445229,https://cafe.anesl.com/jobdetail.aspx?id=2014110423125445229,"International School Foreign Headmaster NEEDED at Shunyi,Beijing",,Shunyi District Beijing,China,45000-50000,RMB,Masters,,24 months,Anytime,HR@anesl.com,,2018/12/16,,"Position ID: BJ3022
Employer’s Type: Private International School
Job’s Type: Non-Teaching Job
Location: Shunyi District Beijing
Start Date: From: Anytime At least 24 Months
Vacancy: 1
Update: 2018/12/16
Labels of this Job: Tourist City International Metropolis City Ancient City of Culture Famous Universities/Schools
Special Note: Probation period: 60 days Sometime in the evening or weekend need to work.
Degree: Only Masters/ Post Graduate or Above
Age: Only From: 40 To: 55 years old
Work Experience: Only at least 15 years
Nationality: Only United States,United Kingdom,Canada,Australia,New Zealand,Ireland,
Specialty: Educiton
Gender: Unrequired
Statements: Foreign HeadMaster needed. IBPYP-International Baccalaureate Primary Years Programme
Salary/M: From RMB: 45000 To RMB: 50000
Period/week: Teaching hours: 5 Office working Hours: 35
Student’s age: from: 6 to: 12 years old
Course: Llistening, Speaking, Reading and Writing American and British Culture Science Natural Science Sports Other1
Airfare: RMB 10000 /Year
Airfare Statements: International Airfare:  RMB10,000/Year
Travel Allowance: RMB 2200 Year
Telephone Allowance: RMB 600 /Year
Medical/Insurance: RMB 1680 /Year
Allowance Apartment: Private Apartment
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,20180917121833794,https://cafe.anesl.com/jobdetail.aspx?id=20180917121833794,"Middle School English Teachers needed at Hengshui,Hebei",,"Hengshui, Hebei",China,20000-30000,RMB,Bachelor,,,Anytime,hr@anesl.com,,2018/10/22,,"Position ID: HEB8251
Employer’s Type: Private International School
Job’s Type: Teaching Job
Location: Hengshui Hebei
Start Date: From: Anytime At least 6 Months
Vacancy: 5
Update: 2018/10/22
Labels of this Job: Tourist City Famous Universities/Schools Low consumption City Small City Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Probation period: 30 days
Degree: Only Bachelors/ Degree or Above
Age: Only From: 20 To: 60 years old
Work Experience: Only at least 2 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,South Africa,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 20000 To RMB: 30000
Period/week: Teaching hours: 20 Office working Hours: 0
Student’s age: from: 12 to: 19 years old
Airfare: RMB 8000 /Year
Travel Allowance: RMB 2200 Year
Telephone Allowance: RMB /Year
Medical/Insurance: RMB 1360 /Year
Allowance Apartment: Private Apartment
Apartment Detail: Computer,Office,Internet,Private Bedroom , TV,Private Kitchen ,Air Conditioning/ Heating,Private Bathroom,Phone,Furniture Water ,Washing Machine ,Electricity,Refrigerator,Gas ,
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
anesl,201801201036413949,https://cafe.anesl.com/jobdetail.aspx?id=201801201036413949,Teaching tests subjects(SAT/SSAT/ACT/IELTS/TOEFL) teachers Needed at Beijing,,"Shunyi District, Beijing",China,26000-30000,RMB,Bachelor,,,Anytime,hr@anesl.com,,2018/8/30,,"Position ID: BJ8412
Employer’s Type: Private Training Center
Job’s Type: Teaching Job
Location: yosemite Shunyi District Beijing
Start Date: From: Anytime At least 0 Months
Vacancy: 3
Update: 2018/8/30
Labels of this Job: International Metropolis City Ancient City of Culture Provide Residence Permit,Work Visa and Work Permit for Education
Special Note: Sometime in the evening or weekend need to work.
Degree: Bachelors/ Degree or Above
Age: From: 20 To: 60 years old
Work Experience: at least 1 years
Nationality: Only Canada,United Kingdom,United States,Australia,New Zealand,Ireland,
Specialty: Unrequired
Gender: Unrequired
Salary/M: From RMB: 26000 To RMB: 30000
Period/week: Teaching hours: 25 Office working Hours: 10
Student’s age: from: 18 to: 25 years old
Course: IELTS TOEFL A-Leve SAT
Airfare: RMB 10000 /Year
Travel Allowance: RMB 2200 Year
Telephone Allowance: None /Year
Medical/Insurance: RMB 0 /Year
Allowance Apartment: Private Apartment
Statements: Full time worker are needed, the salary and benifits would be: Salary & benifits 1, Teaching written and spoken English : ￥16000 to ￥20000+; 2, Teaching tests subjects(SAT/SSAT/ACT/IELTS/TOEFL): ￥25000 to ￥30000+; 3, We offer work visa; 4, We offer free accommodation close to the office, a 20 minutes walk. 5, A full year work will get a ￥5000 airplane ticket.
Contact Person: Mr.Corey Yang
Tel No.: +86-10-51663658
E-Mail: hr@anesl.com"
seriousteachers,279967,https://www.seriousteachers.com/job_details/279967/0/,Online English Teacher - Remote Position Brazil,The Really Great Teacher Company,Online,Brazil,Negotiable,,Bachelor,,,January/February 2026,,https://www.seriousteachers.com/te2/Login/279967/22837,,"Required Degrees: Bachelor’s degree and 120-hour TEFL Certificate Fields of Expertise: ESL/EFL, ESL to Children, High School, Salary: Negotiable Details: Are you a fluent Portuguese speaker looking to fill your days with meaningful online English teaching? Introduction You love teaching English, but you’re seeking more opportunities to connect with students, advance your professional growth, and earn a supplemental income. What if you could do all this while working from home and setting your own schedule? Here’s how this role works for you: Flexible hours: Teach part-time (minimum 10 hrs/week) within service hours 06:00–20:00 ET (subject to Daylight Savings in ET/Miami). Peak hours: Monday to Thursday 16:00–20:00 ET. (Must work a minimum of 6 hours). Saturdays: Work at least 2 hours between 06:00–20:00 ET. Shift options: Monday & Wednesday OR Tuesday & Thursday OR both pairs (same working hours for each pair). Perfect for filling your days or evenings. Work from home: No commute, no stress. Teach from the comfort of your own space. Regular Students: Teach young learners/teens Professional growth: Access free training and development resources to enhance your teaching skills. Posit","Required Degrees: Bachelor’s degree and 120-hour TEFL Certificate Fields of Expertise: ESL/EFL, ESL to Children, High School, Salary: Negotiable Details: Are you a fluent Portuguese speaker looking to fill your days with meaningful online English teaching? Introduction You love teaching English, but you’re seeking more opportunities to connect with students, advance your professional growth, and earn a supplemental income. What if you could do all this while working from home and setting your own schedule? Here’s how this role works for you: Flexible hours: Teach part-time (minimum 10 hrs/week) within service hours 06:00–20:00 ET (subject to Daylight Savings in ET/Miami). Peak hours: Monday to Thursday 16:00–20:00 ET. (Must work a minimum of 6 hours). Saturdays: Work at least 2 hours between 06:00–20:00 ET. Shift options: Monday & Wednesday OR Tuesday & Thursday OR both pairs (same working hours for each pair). Perfect for filling your days or evenings. Work from home: No commute, no stress. Teach from the comfort of your own space. Regular Students: Teach young learners/teens Professional growth: Access free training and development resources to enhance your teaching skills. Position Details: Start Date: January/February 2026 Contract Type: Independent Service Provider with The Really Great Teacher Company. Minimum Qualifications: Fluent English (C1/C2 level) and Portuguese speaker. 3+ years of online or in-class English teaching experience. Accredited 120-hour+ TEFL/TESOL/CELTA certification Bachelor’s Degree in English, Translation, English Literature, or any other related field. Familiarity with CEFR and ESL assessments. Highly computer literate with excellent communication skills. Completed proficiency test from an accredited institution. If you do not have one, we will provide you with a proficiency test at an additional cost. Clean criminal record. Tech Requirements: PC: Intel® Core™ i5 CPU 2.40GHz (4 CPUs) or better, 8GB RAM or greater. Internet: Stable fiber connection (20 Mbps upload/download) via LAN cable. Backup Power: UPS with 4-5 hours of battery life (recommended for areas with frequent power interruptions). Equipment: Noise-cancelling headset, HD webcam (720p), and a quiet, well-lit teaching space."
seriousteachers,280351,https://www.seriousteachers.com/job_details/280351/0/,SOCIAL STUDIES TEACHER - GRADES 5 TO 9,Albanian International School,Tirana,Albania,Negotiable,,Bachelor,,,,,https://www.seriousteachers.com/te2/Login/280351/24828,,"Required Degrees: BA/BS Fields of Expertise: Elementary, Social Studies Teacher Salary: Negotiable Details: Fields of Expertise: Social Studies Teacher - Grades 5 to 9! About Us: Albanian International School is an international school located in Tirana, the capital city of Albania. We are seeking dedicated teachers who are flexible, motivated, and ready for the challenge of teaching multiple subjects in a classroom setting. Candidates should also be committed to supporting school growth through active involvement in the school community. Albanian International School has been operating for 14 years and is fully accredited by the Ministry of Education and Sport and by WASC (Western Association of Schools and Colleges). Minimum Job Requirements -BA or BS degree from an accredited university. -Original diploma and a copy of grade transcript signed by the University’s Dean and Rector. Previous teaching experience and/or valid teaching certification. Native-level fluency in English. Criminal record check issued by the applicant’s home country within the last 6 months (official government-issued document only). Job Benefits - Round-trip airfare to and from the country of origin (for for","Required Degrees: BA/BS Fields of Expertise: Elementary, Social Studies Teacher Salary: Negotiable Details: Fields of Expertise: Social Studies Teacher - Grades 5 to 9! About Us: Albanian International School is an international school located in Tirana, the capital city of Albania. We are seeking dedicated teachers who are flexible, motivated, and ready for the challenge of teaching multiple subjects in a classroom setting. Candidates should also be committed to supporting school growth through active involvement in the school community. Albanian International School has been operating for 14 years and is fully accredited by the Ministry of Education and Sport and by WASC (Western Association of Schools and Colleges). Minimum Job Requirements -BA or BS degree from an accredited university. -Original diploma and a copy of grade transcript signed by the University’s Dean and Rector. Previous teaching experience and/or valid teaching certification. Native-level fluency in English. Criminal record check issued by the applicant’s home country within the last 6 months (official government-issued document only). Job Benefits - Round-trip airfare to and from the country of origin (for foreign hires) - Rent-free modern apartment (teacher covers utilities and internet) - Medical insurance provided by the Albanian government - Work permit and visa tax fees covered by the school Residence permit provided! Headteacher Responsibilities - Promote school values, implement policies, and ensure a safe and inclusive environment - Lead teaching, curriculum development, and staff growth to maintain high academic standards - Foster positive school culture, student behaviour, and community engagement - Manage school resources effectively - Drive continuous school improvement and strategic planning - Ensure governance accountability and compliance with regulations"
